cost, Xtau, XN, Ztau, ZN
0.4317412715073834,5.443931933179501,8.5,0.43716875772202174,5.5
0.4317412715073812,5.443931933083389,8.5,0.4371687573043774,5.5
0.43174127150738095,5.4439319479845505,8.5,0.4371687573043774,5.5
0.4317412715073812,5.443931933083389,8.500000014901161,0.4371687573043774,5.5
0.4317412715073805,5.443931933083389,8.5,0.43716877220553857,5.5
0.4317412715073812,5.443931933083389,8.5,0.4371687573043774,5.500000014901161
0.4317412715073824,5.443931932795321,8.5,0.43716875822853885,5.5
0.43174127150738095,5.443931933054582,8.5,0.4371687573967935,5.5
0.43174127150738095,5.443931947955743,8.5,0.4371687573967935,5.5
0.43174127150738095,5.443931933054582,8.500000014901161,0.4371687573967935,5.5
0.43174127150737984,5.443931933054582,8.5,0.4371687722979547,5.5
0.43174127150738095,5.443931933054582,8.5,0.4371687573967935,5.500000014901161
0.4317412715073835,5.443931930264859,8.5,0.43716876617014616,5.5
0.4317412715073824,5.44393193277029,8.5,0.43716875829085655,5.5
0.43174127150738273,5.443931933026153,8.5,0.4371687574861998,5.5
0.43174127150737995,5.443931933051739,8.5,0.43716875740573413,5.5
0.4317412715073796,5.4439319479529,8.5,0.43716875740573413,5.5
0.43174127150737995,5.443931933051739,8.500000014901161,0.43716875740573413,5.5
0.4317412715073806,5.443931933051739,8.5,0.4371687723068953,5.5
0.43174127150737995,5.443931933051739,8.5,0.43716875740573413,5.500000014901161
0.4999560137116813,4.187375,20.5,0.150625,20.5
0.4999560134414033,4.1873750149011615,20.5,0.150625,20.5
0.4999560137116813,4.187375,20.50000001490116,0.150625,20.5
0.4999560134605673,4.187375,20.5,0.1506250149011612,20.5
0.4999560137116813,4.187375,20.5,0.150625,20.50000001490116
0.49997667355315434,4.20551305103302,20.5,0.16747697651386262,20.5
0.5000050339502982,4.196148328803111,20.5,0.15877625785395902,20.5
0.49996679528695964,4.191139304641854,20.5,0.15412239744915537,20.5
0.4999186794940439,4.189110101308216,20.5,0.15223707433158087,20.5
0.499918679580584,4.189110116209378,20.5,0.15223707433158087,20.5
0.4999186794940439,4.189110101308216,20.50000001490116,0.15223707433158087,20.5
0.49991867937739154,4.189110101308216,20.5,0.15223708923274207,20.5
0.4999186794940439,4.189110101308216,20.5,0.15223707433158087,20.50000001490116
0.4998953870407029,4.185330365670523,20.5,0.16254911847771686,20.5
0.4998953871241032,4.185330380571684,20.5,0.16254911847771686,20.5
0.4998953870407029,4.185330365670523,20.50000001490116,0.16254911847771686,20.5
0.4998953872083687,4.185330365670523,20.5,0.16254913337887805,20.5
0.4998953870407029,4.185330365670523,20.5,0.16254911847771686,20.50000001490116
0.49987704143303513,4.186597618268696,20.5,0.15759070493078278,20.5
0.49987704141861056,4.186597633169857,20.5,0.15759070493078278,20.5
0.49987704143303513,4.186597618268696,20.50000001490116,0.15759070493078278,20.5
0.4998770413860951,4.186597618268696,20.5,0.15759071983194398,20.5
0.49987704143303513,4.186597618268696,20.5,0.15759070493078278,20.50000001490116
0.49987542976267196,4.186246815314797,20.5,0.1587499730735487,20.5
0.4998754297615685,4.186246830215958,20.5,0.1587499730735487,20.5
0.49987542976267196,4.186246815314797,20.50000001490116,0.1587499730735487,20.5
0.4998754297640162,4.186246815314797,20.5,0.1587499879747099,20.5
0.49987542976267196,4.186246815314797,20.5,0.1587499730735487,20.50000001490116
0.49987542724337597,4.186271764436609,20.5,0.15870279829426048,20.5
0.49987542724457,4.18627177933777,20.5,0.15870279829426048,20.5
0.49987542724337597,4.186271764436609,20.50000001490116,0.15870279829426048,20.5
0.4998754272436746,4.186271764436609,20.5,0.15870281319542168,20.5
0.49987542724337597,4.186271764436609,20.5,0.15870279829426048,20.50000001490116
0.4998754270799023,4.186265279551222,20.5,0.15870356591271464,20.5
0.4998754270794691,4.186265294452383,20.5,0.15870356591271464,20.5
0.4998754270799023,4.186265279551222,20.50000001490116,0.15870356591271464,20.5
0.4998754270796669,4.186265279551222,20.5,0.15870358081387584,20.5
0.4998754270799023,4.186265279551222,20.5,0.15870356591271464,20.50000001490116
0.49987542704990673,4.186266083355563,20.5,0.1587060389504336,20.5
0.49987542704990995,4.186266098256724,20.5,0.1587060389504336,20.5
0.49987542704990673,4.186266083355563,20.50000001490116,0.1587060389504336,20.5
0.49987542704992016,4.186266083355563,20.5,0.15870605385159478,20.5
0.49987542704990673,4.186266083355563,20.5,0.1587060389504336,20.50000001490116
0.4998754270497622,4.1862661914047195,20.5,0.15870570548808433,20.5
0.49987542704976273,4.186266206305881,20.5,0.15870570548808433,20.5
0.4998754270497622,4.1862661914047195,20.50000001490116,0.15870570548808433,20.5
0.4998754270497603,4.1862661914047195,20.5,0.15870572038924552,20.5
0.4998754270497622,4.1862661914047195,20.5,0.15870570548808433,20.50000001490116
0.4998754270497662,4.186266172057561,20.5,0.1587057538463272,20.5
0.4998754270497646,4.186266185297022,20.5,0.15870572075428116,20.5
0.49987542704976196,4.1862661899711116,20.5,0.1587057090713888,20.5
0.4998754270497605,4.186266204872273,20.5,0.1587057090713888,20.5
0.49987542704976196,4.1862661899711116,20.50000001490116,0.1587057090713888,20.5
0.4998754270497633,4.1862661899711116,20.5,0.15870572397255,20.5
0.49987542704976196,4.1862661899711116,20.5,0.1587057090713888,20.50000001490116
0.4998754270497636,4.186266192215879,20.5,0.15870570833929373,20.5
0.4998754270497635,4.186266190195588,20.5,0.1587057089981793,20.5
0.4998754270497632,4.186266189993559,20.5,0.15870570906406786,20.5
0.49987542704976473,4.186266189973356,20.5,0.1587057090706567,20.5
0.4998754270497632,4.186266189971336,20.5,0.1587057090713156,20.5
0.4998754270497633,4.186266189971134,20.5,0.15870570907138148,20.5
0.4998754270497646,4.186266189971114,20.5,0.1587057090713881,20.5
0.49987542704976407,4.1862661899711116,20.5,0.15870570907138873,20.5
0.49987542704976196,4.1862661899711116,20.5,0.1587057090713888,20.5
0.4878792017053579,5.1815,4.0,2.10875,10.0
0.48787920637458404,5.181500014901161,4.0,2.10875,10.0
0.4878792017053579,5.1815,4.000000014901161,2.10875,10.0
0.48787920200484947,5.1815,4.0,2.1087500149011613,10.0
0.4878792017053579,5.1815,4.0,2.10875,10.000000014901161
0.4938956490783062,5.091125,4.0,2.0886514627933503,10.0
0.5000465731800379,5.1441385039426395,4.0,2.1004411599601114,10.0
0.48904421511347895,5.172273569842228,4.0,2.106698130015928,10.0
0.4873627665948399,5.178198484886369,4.0,2.1080157745576806,10.0
0.4873627673736367,5.1781984997875306,4.0,2.1080157745576806,10.0
0.4873627665948399,5.178198484886369,4.000000014901161,2.1080157745576806,10.0
0.4873627625575906,5.178198484886369,4.0,2.108015789458842,10.0
0.4873627665948399,5.178198484886369,4.0,2.1080157745576806,10.000000014901161
0.579095345212089,5.091125,4.0,2.1883623053949472,10.0
0.4872728644008958,5.168492037943735,4.0,2.1169723396890108,10.0
0.4865630459367062,5.173191847783818,4.0,2.1126356186224506,10.0
0.48656304586144405,5.1731918626849795,4.0,2.1126356186224506,10.0
0.4865630459367062,5.173191847783818,4.000000014901161,2.1126356186224506,10.0
0.486563045775702,5.173191847783818,4.0,2.112635633523612,10.0
0.4865630459367062,5.173191847783818,4.0,2.1126356186224506,10.000000014901161
0.4865625875173526,5.173187730575198,4.0,2.1127293918033483,10.0
0.48656258752263026,5.173187745476359,4.0,2.1127293918033483,10.0
0.4865625875173526,5.173187730575198,4.000000014901161,2.1127293918033483,10.0
0.4865625875296272,5.173187730575198,4.0,2.1127294067045095,10.0
0.4865625875173526,5.173187730575198,4.0,2.1127293918033483,10.000000014901161
0.4865625848245999,5.173188809048539,4.0,2.1127223732804925,10.0
0.486562584824648,5.1731888239497,4.0,2.1127223732804925,10.0
0.4865625848245999,5.173188809048539,4.000000014901161,2.1127223732804925,10.0
0.4865625848246009,5.173188809048539,4.0,2.1127223881816537,10.0
0.4865625848245999,5.173188809048539,4.0,2.1127223732804925,10.000000014901161
0.48656258482448456,5.173188721565977,4.0,2.1127224142081262,10.0
0.48656258482447834,5.1731887364671385,4.0,2.1127224142081262,10.0
0.48656258482448456,5.173188721565977,4.000000014901161,2.1127224142081262,10.0
0.48656258482448345,5.173188721565977,4.0,2.1127224291092874,10.0
0.48656258482448456,5.173188721565977,4.0,2.1127224142081262,10.000000014901161
0.4865625848244821,5.173188730898887,4.0,2.1127224103109836,10.0
0.4865625848244812,5.173188745800048,4.0,2.1127224103109836,10.0
0.4865625848244821,5.173188730898887,4.000000014901161,2.1127224103109836,10.0
0.4865625848244821,5.173188730898887,4.0,2.112722425212145,10.0
0.4865625848244821,5.173188730898887,4.0,2.1127224103109836,10.000000014901161
0.48656258482448167,5.173188732627395,4.0,2.1127224094804746,10.0
0.48656258482448245,5.173188747528556,4.0,2.1127224094804746,10.0
0.48656258482448167,5.173188732627395,4.000000014901161,2.1127224094804746,10.0
0.4865625848244821,5.173188732627395,4.0,2.112722424381636,10.0
0.48656258482448167,5.173188732627395,4.0,2.1127224094804746,10.000000014901161
0.486562584824481,5.173188732000171,4.0,2.112722409638185,10.0
0.48656258482448134,5.1731887469013325,4.0,2.112722409638185,10.0
0.486562584824481,5.173188732000171,4.000000014901161,2.112722409638185,10.0
0.48656258482448167,5.173188732000171,4.0,2.112722424539346,10.0
0.486562584824481,5.173188732000171,4.0,2.112722409638185,10.000000014901161
0.48656258482448134,5.17318873157299,4.0,2.1127224092515267,10.0
0.48656258482448134,5.173188731957453,4.0,2.112722409599519,10.0
0.486562584824481,5.173188731995899,4.0,2.1127224096343182,10.0
0.486562584824483,5.173188731998035,4.0,2.112722409636252,10.0
0.4865625848244809,5.173188731999958,4.0,2.1127224096379917,10.0
0.48656258482448234,5.173188746901119,4.0,2.1127224096379917,10.0
0.4865625848244809,5.173188731999958,4.000000014901161,2.1127224096379917,10.0
0.4865625848244821,5.173188731999958,4.0,2.112722424539153,10.0
0.4865625848244809,5.173188731999958,4.0,2.1127224096379917,10.000000014901161
0.4865625848245514,5.173188708811687,4.0,2.112722396614457,10.0
0.4865625848244831,5.173188729681131,4.0,2.1127224083356384,10.0
0.48656258482448234,5.173188731768075,4.0,2.1127224095077564,10.0
0.486562584824483,5.1731887319767695,4.0,2.1127224096249684,10.0
0.48656258482448267,5.173188731997639,4.0,2.1127224096366892,10.0
0.4865625848244809,5.173188731999726,4.0,2.1127224096378616,10.0
0.48656258482447934,5.173188731999842,4.0,2.1127224096379265,10.0
0.4865625848244799,5.173188746901003,4.0,2.1127224096379265,10.0
0.48656258482447934,5.173188731999842,4.000000014901161,2.1127224096379265,10.0
0.48656258482448167,5.173188731999842,4.0,2.1127224245390877,10.0
0.48656258482447934,5.173188731999842,4.0,2.1127224096379265,10.000000014901161
0.4865625848245345,5.173188715608325,4.0,2.112722396524908,10.0
0.48656258482448334,5.17318873036069,4.0,2.1127224083266247,10.0
0.48656258482448245,5.173188731835927,4.0,2.1127224095067962,10.0
0.4865625848244801,5.17318873198345,4.0,2.1127224096248134,10.0
0.486562584824481,5.173188731998202,4.0,2.112722409636615,10.0
0.48656258482448167,5.173188731999677,4.0,2.1127224096377955,10.0
0.48656258482448045,5.173188731999826,4.0,2.112722409637913,10.0
0.4865625848244801,5.17318873199984,4.0,2.112722409637925,10.0
0.48656258482447934,5.173188731999842,4.0,2.1127224096379265,10.0
0.49874630756423466,4.458500000000001,22.0,2.10875,19.0
0.4987462973590372,4.458500014901162,22.0,2.10875,19.0
0.49874630756423466,4.458500000000001,22.00000001490116,2.10875,19.0
0.498746308378788,4.458500000000001,22.0,2.1087500149011613,19.0
0.49874630756423466,4.458500000000001,22.0,2.10875,19.00000001490116
0.49933690609529235,4.548875000000001,22.0,2.054086252450943,19.0
0.4975749262861475,4.503279885836182,22.0,2.0816646735864497,19.0
0.500194268510543,4.481736605190411,22.0,2.094695229100684,19.0
0.49894452429073244,4.46919040399524,22.0,2.102283858421099,19.0
0.49726278485654984,4.463710628806681,22.0,2.105598326443594,19.0
0.4972627885999543,4.463710643707842,22.0,2.105598326443594,19.0
0.49726278485654984,4.463710628806681,22.00000001490116,2.105598326443594,19.0
0.4972627874893638,4.463710628806681,22.0,2.105598341344755,19.0
0.49726278485654984,4.463710628806681,22.0,2.105598326443594,19.00000001490116
0.49965938034192015,4.481956097298321,22.0,1.9581250000000001,19.0
0.5016083062407595,4.471917399217626,22.0,2.039265158160441,19.0
0.49876087896243626,4.466540704498986,22.0,2.0827235684387437,19.0
0.4992674163123576,4.464686660024234,22.0,2.097709322638003,19.0
0.4971714792413934,4.4638884014123645,22.0,2.104161437195028,19.0
0.49717148198880035,4.463888416313526,22.0,2.104161437195028,19.0
0.4971714792413934,4.4638884014123645,22.00000001490116,2.104161437195028,19.0
0.4971714792758555,4.4638884014123645,22.0,2.1041614520961893,19.0
0.4971714792413934,4.4638884014123645,22.0,2.104161437195028,19.00000001490116
0.4970594217899704,4.4628062190872715,22.0,2.1047451712118788,19.0
0.49705942207346343,4.462806233988433,22.0,2.1047451712118788,19.0
0.4970594217899704,4.4628062190872715,22.00000001490116,2.1047451712118788,19.0
0.49705942185249896,4.4628062190872715,22.0,2.10474518611304,19.0
0.4970594217899704,4.4628062190872715,22.0,2.1047451712118788,19.00000001490116
0.4970585701241428,4.46269680799628,22.0,2.10477052434123,19.0
0.49705857008479337,4.462696822897441,22.0,2.10477052434123,19.0
0.4970585701241428,4.46269680799628,22.00000001490116,2.10477052434123,19.0
0.49705857011834587,4.46269680799628,22.0,2.104770539242391,19.0
0.4970585701241428,4.46269680799628,22.0,2.10477052434123,19.00000001490116
0.4970585528571623,4.46271067992553,22.0,2.1047658386050667,19.0
0.49705855285753564,4.462710694826691,22.0,2.1047658386050667,19.0
0.4970585528571623,4.46271067992553,22.00000001490116,2.1047658386050667,19.0
0.49705855285730893,4.46271067992553,22.0,2.104765853506228,19.0
0.4970585528571623,4.46271067992553,22.0,2.1047658386050667,19.00000001490116
0.4970585528559184,4.462710568821761,22.0,2.104765825351831,19.0
0.4970585528559116,4.462710583722922,22.0,2.104765825351831,19.0
0.4970585528559184,4.462710568821761,22.00000001490116,2.104765825351831,19.0
0.49705855285592326,4.462710568821761,22.0,2.104765840252992,19.0
0.4970585528559184,4.462710568821761,22.0,2.104765825351831,19.00000001490116
0.4970585528559164,4.462710572294597,22.0,2.1047658208907483,19.0
0.4970585528559174,4.462710587195758,22.0,2.1047658208907483,19.0
0.4970585528559164,4.462710572294597,22.00000001490116,2.1047658208907483,19.0
0.4970585528559197,4.462710572294597,22.0,2.1047658357919095,19.0
0.4970585528559164,4.462710572294597,22.0,2.1047658208907483,19.00000001490116
0.4970585528559136,4.462710573137589,22.0,2.104765817778786,19.0
0.49705855285591793,4.4627105880387505,22.0,2.104765817778786,19.0
0.4970585528559136,4.462710573137589,22.00000001490116,2.104765817778786,19.0
0.4970585528559116,4.462710573137589,22.0,2.104765832679947,19.0
0.4970585528559136,4.462710573137589,22.0,2.104765817778786,19.00000001490116
0.4970585528559137,4.462710572139524,22.0,2.104765819006912,19.0
0.49705855285591327,4.462710572736488,22.0,2.104765818272343,19.0
0.4970585528559176,4.462710587637649,22.0,2.104765818272343,19.0
0.49705855285591327,4.462710572736488,22.00000001490116,2.104765818272343,19.0
0.4970585528559087,4.462710572736488,22.0,2.1047658331735044,19.0
0.49705855285591327,4.462710572736488,22.0,2.104765818272343,19.00000001490116
0.4970585528559579,4.4627105565891885,22.0,2.1047658489928702,19.0
0.49705855285591816,4.462710570800663,22.0,2.104765821955285,19.0
0.4970585528559116,4.462710572487969,22.0,2.1047658187451534,19.0
0.49705855285591627,4.462710587389131,22.0,2.1047658187451534,19.0
0.4970585528559116,4.462710572487969,22.00000001490116,2.1047658187451534,19.0
0.49705855285591083,4.462710572487969,22.0,2.1047658336463146,19.0
0.4970585528559116,4.462710572487969,22.0,2.1047658187451534,19.00000001490116
0.4970585528559174,4.4627105715359034,22.0,2.1047658192334957,19.0
0.4970585528559186,4.462710572392763,22.0,2.1047658187939877,19.0
0.49705855285591327,4.462710572478449,22.0,2.1047658187500367,19.0
0.4970585528559116,4.462710572487017,22.0,2.104765818745642,19.0
0.49705855285591927,4.462710572487493,22.0,2.1047658187453977,19.0
0.4970585528559137,4.4627105724879215,22.0,2.104765818745178,19.0
0.4970585528559157,4.462710572487965,22.0,2.1047658187451557,19.0
0.4970585528559178,4.4627105724879685,22.0,2.104765818745154,19.0
0.4970585528559116,4.462710572487969,22.0,2.1047658187451534,19.0
0.460826430648936,5.452625,5.5,0.451875,8.5
0.46082642782733974,5.4526250149011615,5.5,0.451875,8.5
0.460826430648936,5.452625,5.500000014901161,0.451875,8.5
0.46082644915871274,5.452625,5.5,0.4518750149011612,8.5
0.460826430648936,5.452625,5.5,0.451875,8.500000014901161
0.508153852186832,5.543,5.5,0.30125,8.5
0.510539550004055,5.4893105145772925,5.5,0.39073247570451336,8.5
0.4654464683522037,5.464091338037354,5.5,0.4327644366044097,8.5
0.4546453315005332,5.45749057566491,5.5,0.4437657072251493,8.5
0.45464531873035174,5.4574905905660716,5.5,0.4437657072251493,8.5
0.4546453315005332,5.45749057566491,5.500000014901161,0.4437657072251493,8.5
0.4546453248304021,5.45749057566491,5.5,0.4437657221263105,8.5
0.4546453315005332,5.45749057566491,5.5,0.4437657072251493,8.500000014901161
0.5348800675734984,5.543,5.5,0.411512961321652,8.5
0.44854794132782827,5.4755799918507035,5.5,0.43694267750275684,8.5
0.4485479438431683,5.475580006751865,5.5,0.43694267750275684,8.5
0.44854794132782827,5.4755799918507035,5.500000014901161,0.43694267750275684,8.5
0.44854794710909884,5.4755799918507035,5.5,0.43694269240391803,8.5
0.44854794132782827,5.4755799918507035,5.5,0.43694267750275684,8.500000014901161
0.44838865029407193,5.476927805731365,5.5,0.4348017707397659,8.5
0.4483886497177163,5.476927820632526,5.5,0.4348017707397659,8.5
0.44838865029407193,5.476927805731365,5.500000014901161,0.4348017707397659,8.5
0.44838864795335864,5.476927805731365,5.5,0.4348017856409271,8.5
0.44838865029407193,5.476927805731365,5.5,0.4348017707397659,8.500000014901161
0.44833935557523574,5.475943748262786,5.5,0.4356977137924268,8.5
0.44833935543209236,5.475943763163947,5.5,0.4356977137924268,8.5
0.44833935557523574,5.475943748262786,5.500000014901161,0.4356977137924268,8.5
0.44833935547905623,5.475943748262786,5.5,0.43569772869358797,8.5
0.44833935557523574,5.475943748262786,5.5,0.4356977137924268,8.500000014901161
0.44833887141873474,5.47611225695426,5.5,0.4356408244799091,8.5
0.44833887146092977,5.476112271855421,5.5,0.4356408244799091,8.5
0.44833887141873474,5.47611225695426,5.500000014901161,0.4356408244799091,8.5
0.44833887146908413,5.47611225695426,5.5,0.4356408393810703,8.5
0.44833887141873474,5.47611225695426,5.5,0.4356408244799091,8.500000014901161
0.44833884111508937,5.476086583788078,5.5,0.4356443209751308,8.5
0.4483388411148903,5.476086598689239,5.5,0.4356443209751308,8.5
0.44833884111508937,5.476086583788078,5.500000014901161,0.4356443209751308,8.5
0.4483388411146487,5.476086583788078,5.5,0.435644335876292,8.5
0.44833884111508937,5.476086583788078,5.5,0.4356443209751308,8.500000014901161
0.4483388411136572,5.47608655268397,5.5,0.43564441722403374,8.5
0.44833884111365685,5.476086567585131,5.5,0.43564441722403374,8.5
0.4483388411136572,5.47608655268397,5.500000014901161,0.43564441722403374,8.5
0.4483388411136632,5.47608655268397,5.5,0.43564443212519494,8.5
0.4483388411136572,5.47608655268397,5.5,0.43564441722403374,8.500000014901161
0.4483388411136626,5.476086557591244,5.5,0.43564441372545715,8.5
0.4483388411136586,5.476086553219063,5.5,0.43564441684254623,8.5
0.4483388411136586,5.476086552737479,5.5,0.435644417185885,8.5
0.44833884111365707,5.476086552689321,5.5,0.43564441722021885,8.5
0.4483388411136593,5.476086567590483,5.5,0.43564441722021885,8.5
0.44833884111365707,5.476086552689321,5.500000014901161,0.43564441722021885,8.5
0.4483388411136612,5.476086552689321,5.5,0.43564443212138004,8.5
0.44833884111365707,5.476086552689321,5.5,0.43564441722021885,8.500000014901161
0.4483388411136592,5.4760865522262,5.5,0.43564441659163533,8.5
0.44833884111365885,5.476086552643009,5.5,0.4356444171573605,8.5
0.4483388411136575,5.4760865526846905,5.5,0.435644417213933,8.5
0.44833884111365885,5.476086552688859,5.5,0.43564441721959024,8.5
0.44833884111365885,5.476086552689275,5.5,0.435644417220156,8.5
0.4483388411136582,5.476086552689317,5.5,0.4356444172202126,8.5
0.4483388411136585,5.4760865526893205,5.5,0.43564441722021824,8.5
0.44833884111365574,5.476086552689321,5.5,0.4356444172202188,8.5
0.4483388411136583,5.476086567590483,5.5,0.4356444172202188,8.5
0.44833884111365574,5.476086552689321,5.500000014901161,0.4356444172202188,8.5
0.4483388411136606,5.476086552689321,5.5,0.43564443212138,8.5
0.44833884111365574,5.476086552689321,5.5,0.4356444172202188,8.500000014901161
0.44833884111367406,5.476086549964399,5.5,0.43564441351433697,8.5
0.4483388411136595,5.476086552416829,5.5,0.4356444168496306,8.5
0.44833884111365685,5.476086552662072,5.5,0.43564441718316,8.5
0.4483388411136586,5.4760865526865965,5.5,0.4356444172165129,8.5
0.4483388411136583,5.476086552689049,5.5,0.4356444172198482,8.5
0.4483388411136586,5.476086552689294,5.5,0.4356444172201817,8.5
0.4483388411136575,5.476086552689319,5.5,0.4356444172202151,8.5
0.44833884111365585,5.476086552689321,5.5,0.4356444172202184,8.5
0.4483388411136561,5.476086552689321,5.5,0.43564441722021874,8.5
0.44833884111365574,5.476086552689321,5.5,0.4356444172202188,8.5
0.49983899265110077,4.368125,20.5,0.150625,20.5
0.49983899228572604,4.368125014901161,20.5,0.150625,20.5
0.49983899265110077,4.368125,20.50000001490116,0.150625,20.5
0.49983899250134156,4.368125,20.5,0.1506250149011612,20.5
0.49983899265110077,4.368125,20.5,0.150625,20.50000001490116
0.4999559169327852,4.392644883096218,20.5,0.16067517012357713,20.5
0.49978803815174333,4.378634985691692,20.5,0.154932815978705,20.5
0.4997880385467771,4.378635000592853,20.5,0.154932815978705,20.5
0.49978803815174333,4.378634985691692,20.50000001490116,0.154932815978705,20.5
0.4997880359538407,4.378634985691692,20.5,0.1549328308798662,20.5
0.49978803815174333,4.378634985691692,20.5,0.154932815978705,20.50000001490116
0.49934263072951146,4.458499999999997,20.5,0.19095282405338337,20.5
0.49934262833735643,4.458499985098836,20.5,0.19095282405338337,20.5
0.49934263072951146,4.458499999999997,20.50000001490116,0.19095282405338337,20.5
0.49934263239841936,4.458499999999997,20.5,0.19095283895454457,20.5
0.49934263072951146,4.458499999999997,20.5,0.19095282405338337,20.50000001490116
0.500275096434855,4.3822813511674115,20.5,0.16536437387996686,20.5
0.49999792092980533,4.422606932318454,20.5,0.17890265013915377,20.5
0.4999372726943401,4.442067592642846,20.5,0.18543606610335298,20.5
0.5000622098447443,4.451552649668599,20.5,0.18862042994098283,20.5
0.49903035166064014,4.45621882026462,20.5,0.19018697665396891,20.5
0.49903035219318115,4.456218835165781,20.5,0.19018697665396891,20.5
0.49903035166064014,4.45621882026462,20.50000001490116,0.19018697665396891,20.5
0.49903035147172614,4.45621882026462,20.5,0.1901869915551301,20.5
0.49903035166064014,4.45621882026462,20.5,0.19018697665396891,20.50000001490116
0.49901677688221235,4.453932328584696,20.5,0.1918996540188324,20.5
0.49901677611140305,4.4539323434858575,20.5,0.1918996540188324,20.5
0.49901677688221235,4.453932328584696,20.50000001490116,0.1918996540188324,20.5
0.49901677654059395,4.453932328584696,20.5,0.1918996689199936,20.5
0.49901677688221235,4.453932328584696,20.5,0.1918996540188324,20.50000001490116
0.49899832645977593,4.454878552036247,20.5,0.19153362873342317,20.5
0.4989983265632627,4.454878566937408,20.5,0.19153362873342317,20.5
0.49899832645977593,4.454878552036247,20.50000001490116,0.19153362873342317,20.5
0.49899832658406973,4.454878552036247,20.5,0.19153364363458436,20.5
0.49899832645977593,4.454878552036247,20.5,0.19153362873342317,20.50000001490116
0.49899792289736244,4.454897435829241,20.5,0.1913856674501952,20.5
0.49899792288674294,4.454897450730402,20.5,0.1913856674501952,20.5
0.49899792289736244,4.454897435829241,20.50000001490116,0.1913856674501952,20.5
0.4989979228662874,4.454897435829241,20.5,0.1913856823513564,20.5
0.49899792289736244,4.454897435829241,20.5,0.1913856674501952,20.50000001490116
0.49899788221508357,4.454868892605146,20.5,0.19143493296994038,20.5
0.4989978822141887,4.454868907506307,20.5,0.19143493296994038,20.5
0.49899788221508357,4.454868892605146,20.50000001490116,0.19143493296994038,20.5
0.49899788221489605,4.454868892605146,20.5,0.19143494787110157,20.5
0.49899788221508357,4.454868892605146,20.5,0.19143493296994038,20.50000001490116
0.4989978821786426,4.4548703652717565,20.5,0.19143394147884674,20.5
0.4989978821786981,4.454870380172918,20.5,0.19143394147884674,20.5
0.4989978821786426,4.4548703652717565,20.50000001490116,0.19143394147884674,20.5
0.49899788217867036,4.4548703652717565,20.5,0.19143395638000793,20.5
0.4989978821786426,4.4548703652717565,20.5,0.19143394147884674,20.50000001490116
0.49899788217857166,4.4548703022233145,20.5,0.1914339679018121,20.5
0.4989978821785783,4.454870317124476,20.5,0.1914339679018121,20.5
0.49899788217857166,4.4548703022233145,20.50000001490116,0.1914339679018121,20.5
0.4989978821785721,4.4548703022233145,20.5,0.1914339828029733,20.5
0.49899788217857166,4.4548703022233145,20.5,0.1914339679018121,20.50000001490116
0.4989978821785839,4.454870287747559,20.5,0.19143397884538088,20.5
0.498997882178576,4.454870299800491,20.5,0.19143396973344962,20.5
0.4989978821785783,4.454870301981032,20.5,0.19143396808497587,20.5
0.4989978821785743,4.454870302199086,20.5,0.19143396792012848,20.5
0.49899788217857854,4.4548703022208915,20.5,0.19143396790364375,20.5
0.4989978821785711,4.454870302223072,20.5,0.19143396790199527,20.5
0.4989978821785763,4.454870317124233,20.5,0.19143396790199527,20.5
0.4989978821785711,4.454870302223072,20.50000001490116,0.19143396790199527,20.5
0.49899788217857244,4.454870302223072,20.5,0.19143398280315646,20.5
0.4989978821785711,4.454870302223072,20.5,0.19143396790199527,20.50000001490116
0.49899788217858454,4.454870301130562,20.5,0.19143396612781557,20.5
0.49899788217857544,4.454870302113821,20.5,0.1914339677245773,20.5
0.49899788217857566,4.4548703022121465,20.5,0.19143396788425346,20.5
0.4989978821785749,4.4548703022219795,20.5,0.19143396790022107,20.5
0.49899788217857866,4.454870302222963,20.5,0.19143396790181785,20.5
0.4989978821785741,4.454870302223061,20.5,0.19143396790197753,20.5
0.4989978821785743,4.454870302223071,20.5,0.1914339679019935,20.5
0.4989978821785719,4.454870302223072,20.5,0.1914339679019951,20.5
0.4989978821785721,4.454870302223072,20.5,0.19143396790199524,20.5
0.4989978821785711,4.454870302223072,20.5,0.19143396790199527,20.5
0.49569033397629814,5.452625,5.5,1.656875,8.5
0.4956903382452781,5.4526250149011615,5.5,1.656875,8.5
0.49569033397629814,5.452625,5.500000014901161,1.656875,8.5
0.4956903391105394,5.452625,5.5,1.6568750149011613,8.5
0.49569033397629814,5.452625,5.5,1.656875,8.500000014901161
0.5026452706266997,5.36225,5.5,1.50625,8.5
0.5034664373817255,5.411146016386114,5.5,1.5877433606435232,8.5
0.49962901093529,5.435594729144894,5.5,1.62849121524149,8.5
0.4962300312536484,5.445913260639813,5.5,1.6456887677330214,8.5
0.4943940232697406,5.449555851801204,5.5,1.6517597530020065,8.5
0.4943940216910403,5.449555866702365,5.5,1.6517597530020065,8.5
0.4943940232697406,5.449555851801204,5.500000014901161,1.6517597530020065,8.5
0.4943940237774941,5.449555851801204,5.5,1.6517597679031677,8.5
0.4943940232697406,5.449555851801204,5.5,1.6517597530020065,8.500000014901161
0.5002213060200053,5.515267152489096,5.5,1.5691894071822894,8.5
0.4959116403213766,5.47014053731797,5.5,1.6258938123811917,8.5
